Avanzado: 10.000 Puntos de presencia / Presencia máxima 260 / 10 reglas existenciales.;;;;;;;
Arcano: 100.000 Puntos de presencia / Presencia máxima 320 / Cualquier número de reglas existenciales.;;;;;;;
Mantenimiento: No;;;;;;;
Spellbook:Destrucción;;;;;;;
Fragilidad;;;;;;;
Nivel: 2 /Acción: Activa /Tipo: Efecto;;;;;;;
Efecto: Altera la solidez de un objeto, disminuyendo su resistencia y volviéndolo quebradizo. Cualquier cuerpo afectado perderá automáticamente su barrera de daño y, en el caso de que sea un arma o una armadura, reducirá;;;;;;;
su entereza.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;30;60;120;150;;;
Int. R.;5;8;10;12;;;
Base: -2 a su entereza / Presencia máxima afectable 30.;;;;;;;
Intermedio: -4 a su entereza / Presencia máxima afectable 60.;;;;;;;
Avanzado: -8 a su entereza / Presencia máxima afectable 90.;;;;;;;
Arcano: -12 a su entereza / Presencia máxima afectable 120.;;;;;;;
Mantenimiento: 5 / 10 / 15 / 15;;;;;;;
Libre Acceso Nivel: 1-10;;;;;;;
Desmantelar;;;;;;;
Nivel: 6 /Acción: Activa /Tipo: Efecto;;;;;;;
Efecto: Desmantela un objeto que esté formado por varias piezas. Solo afecta;;;;;;;
a cosas inanimadas.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;40;80;120;150;;;
Int. R.;5;8;10;12;;;
Base: Presencia máxima 20.;;;;;;;
Intermedio: Presencia máxima 40.;;;;;;;
Avanzado: Presencia máxima 60.;;;;;;;
Arcano: Presencia máxima 80.;;;;;;;
Mantenimiento: No;;;;;;;
Destruir Intensidades;;;;;;;
Nivel: 8 /Acción: Activa /Tipo: Efecto;;;;;;;
Efecto: Destruye intensidades de uno de los tres tipos de energía existentes: frío, fuego o electricidad. Los seres formados por dichos elementos pierden 5 puntos de vida por cada intensidad disminuida si fallan la RM del conjuro.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;40;80;120;150;;;
Int. R.;5;8;10;12;;;
Base: 1 intensidad / 100 RM.;;;;;;;
Intermedio: 5 intensidades / 120 RM.;;;;;;;
Avanzado: 10 intensidades / 140 RM.;;;;;;;
Arcano: 15 intensidades / 160 RM.;;;;;;;
Mantenimiento: No;;;;;;;
Destrucción Menor;;;;;;;
Nivel: 10;;/Acción: Activa;;/Tipo: Efecto;;;
Coste: 50;;;;;;;
Efecto: Afecta a la esencia de un objeto sin vida, destruyéndolo completamente, siempre que su presencia no sea superior a lo permitido por el grado del conjuro.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;50;90;140;180;;;
Int. R.;6;9;11;13;;;
Base: Presencia máxima 20.;;;;;;;
Intermedio: Presencia máxima 40.;;;;;;;
Avanzado: Presencia máxima 60.;;;;;;;
Arcano: Presencia máxima 80.;;;;;;;
Mantenimiento: No;;;;;;;
Esfera de Destrucción;;;;;;;
Nivel: 12;;/Acción: Activa;;/Tipo: Ataque;;;
Efecto: Proyecta descargas menores de energía mágica. El ataque se realiza en la TA de energía y tiene daño 30. Cada ataque puede ser dirigido a blancos diferentes, pero hay que determinar todos sus objetivos y distribución en el;;;;;;;
momento del lanzamiento.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;30;60;100;150;;;
Int. R.;5;8;10;13;;;
Base: Realiza un ataque.;;;;;;;
Intermedio: Realiza tres ataques.;;;;;;;
Avanzado: Realiza cinco ataques.;;;;;;;
Arcano: Realiza siete ataques.;;;;;;;
Mantenimiento: No;;;;;;;
Libre Acceso Nivel: 1-20;;;;;;;
Incrementar Debilidad;;;;;;;
Nivel: 16;;/Acción: Activa;;/Tipo: Anímico;;;
Efecto: Este conjuro encuentra los puntos débiles de un individuo y los acrecienta sobrenaturalmente. A efectos de juego, dobla cualquier penalizador que el personaje tenga por alguna vulnerabilidad. Por ejemplo, un elemental débil ante la luz recibiría el cuádruple de daño contra ataques luminosos en lugar de sólo el doble, mientras que un personaje vulnerable a los venenos reduciría su RV a una cuarta parte en lugar de a la mitad. Una vez afectado por la RM, el blanco del conjuro sólo podrá repetir la tirada cada vez que su debilidad le afecte.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;50;80;120;150;;;
Int. R.;6;8;10;12;;;
Base: 120 RM.;;;;;;;
Intermedio: 140 RM.;;;;;;;
Avanzado: 160 RM.;;;;;;;
Arcano: 200 RM.;;;;;;;
Mantenimiento: 5 / 10 / 15 / 15 /Diario;;;;;;;
Destrucción de Magia;;;;;;;
Nivel: 18;;/Acción: Pasiva;;/Tipo: Efecto;;;
Efecto: Destruye un sortilegio hasta cierto valor de Zeon. Dado que es un conjuro pasivo, puede emplearse para anular cualquier hechizo que se lance en;;;;;;;
el mismo asalto en el que se usa la Destrucción de Magia.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;60;150;300;500;;;
Int. R.;6;9;12;16;;;
Base: Valor zeónico 50.;;;;;;;
Intermedio: Valor zeónico 120.;;;;;;;
Avanzado: Valor zeónico 200.;;;;;;;
Arcano: Valor zeónico 350.;;;;;;;
Mantenimiento: No;;;;;;;
Agravar Daño;;;;;;;
Nivel: 20 /Acción: Pasiva /Tipo: Efecto;;;;;;;
Coste: 60;;;;;;;
Efecto: Aumenta el daño base que produzca una fuente de ataque de cualquier clase: física o sobrenatural. Así pues, si un luchador acomete con un arma con daño base 60, empleando este conjuro en grado base el hechicero podrá aumentarlo hasta 90. A pesar de ser un sortilegio pasivo, debe de ser ejecutado antes de que se lancen los dados, para calcular el ataque y la defensa de los oponentes.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;60;100;150;220;;;
Int. R.;6;9;12;15;;;
Base: +30 al daño.;;;;;;;
Intermedio: +50 al daño.;;;;;;;
Avanzado: +90 al daño.;;;;;;;
Arcano: +120 al daño.;;;;;;;
Mantenimiento: No;;;;;;;
Destrucción de Matrices;;;;;;;
Nivel: 22 /Acción: Pasivo /Tipo: Efecto;;;;;;;
Efecto: Este hechizo deshace las energías matriciales de un poder psíquico. Dado que es un conjuro pasivo, puede emplearse para anular cualquier poder psíquico que se utilice en el mismo asalto en que se usa la destrucción de Matrices.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;80;140;240;320;;;
Int. R.;6;9;12;16;;;
Base: Dificultad Media (80).;;;;;;;
Intermedio: Dificultad Muy Difícil (140).;;;;;;;
Avanzado: Dificultad Casi Imposible (240).;;;;;;;
Arcano: Dificultad Inhumano (320).;;;;;;;
Mantenimiento: No;;;;;;;
Libre Acceso Nivel: 1-30;;;;;;;
Herir;;;;;;;
Nivel: 26;;/Acción: Activa;;/Tipo: Anímico;;;
Efecto: Herir afecta a la condición física de un individuo, menoscabando su estado de salud en ese momento. Produce heridas y daños equivalentes a un porcentaje de sus puntos de vida actuales, no de su total. Para resistir este;;;;;;;
hechizo, debe de superase una RM.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;80;120;180;300;;;
Int. R.;6;9;12;15;;;
Base: 20% de Puntos de Vida / 120 RM.;;;;;;;
Intermedio: 40% de Puntos de Vida / 140 RM.;;;;;;;
Avanzado: 60% de Puntos de Vida / 160 RM.;;;;;;;
Arcano: 80% de Puntos de Vida / 200 RM.;;;;;;;
Mantenimiento: No;;;;;;;
Destrucción de Ki;;;;;;;
Nivel: 28;;/Acción: Activa;;/Tipo: Anímico;;;
Efecto: La magia que desencadena este conjuro se introduce en el alma de un individuo, deshaciendo la reserva de Ki que posea. El afectado deberá superar una RM o perderá una cantidad de puntos de Ki equivalente al nivel de fracaso.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;80;140;220;300;;;
Int. R.;6;9;12;15;;;
Base: 140 RM.;;;;;;;
Intermedio: 160 RM.;;;;;;;
Avanzado: 180 RM.;;;;;;;
Arcano: 220 RM.;;;;;;;
Mantenimiento: No;;;;;;;
Producir Daño;;;;;;;
Nivel: 30;;/Acción: Activa;;/Tipo: Anímico;;;
Efecto: Mediante el uso de este hechizo, el brujo produce automáticamente una herida en el cuerpo de un individuo. Si no supera una RM, el personaje afectado recibirá directamente daño. Las criaturas con acumulación de daño aumentan esta cantidad por su múltiplo de acumulación.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;80;120;180;300;;;
Int. R.;6;9;12;15;;;
Base: 50 puntos de daño / 120 RM.;;;;;;;
Intermedio: 100 puntos de daño / 140 RM.;;;;;;;
Avanzado: 180 puntos de daño / 160 RM.;;;;;;;
Arcano: 250 puntos de daño / 200 RM.;;;;;;;
Mantenimiento: No;;;;;;;
Destrucción de Sentidos;;;;;;;
Nivel: 32;;/Acción: Activa;;/Tipo: Anímico;;;
Coste: 100;;;;;;;
Efecto: El brujo arrebata los sentidos de un individuo que no supere una RM;;;;;;;
contra 100. El mago es quien decide de cuáles despojar.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;100;140;200;280;;;
Int. R.;8;10;12;15;;;
Base: 100 RM.;;;;;;;
Intermedio: 120 RM.;;;;;;;
Avanzado: 140 RM.;;;;;;;
Arcano: 180 RM.;;;;;;;
Mantenimiento: 5 / 10 / 15 / 15;;;;;;;
Libre Acceso Nivel: 1-40;;;;;;;
1  4 2;;;;;;;
Descarga;;;;;;;
Nivel: 36 /Acción: Activa /Tipo: Ataque;;;;;;;
Efecto: Proyecta una descarga mística. El ataque se realiza en la TA de energía.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;80;140;220;300;;;
Int. R.;6;9;12;15;;;
Base: Daño 100.;;;;;;;
Intermedio: Daño 150.;;;;;;;
Avanzado: Daño 200.;;;;;;;
Arcano: Daño 250.;;;;;;;
Mantenimiento: No;;;;;;;
Desatar Vínculos;;;;;;;
Nivel: 38;;/Acción: Activa;;/Tipo: Anímico;;;
Efecto: Mediante este conjuro, el brujo deshace los lazos que permiten a los convocadores tener cualquier tipo de dominio sobre sus criaturas. Puede utilizarse indistintamente sobre el ser o su controlador, pero en cualquier caso, será el creador del vínculo quien deba realizar el control de Resistencia. Si se lanza sobre la criatura, sólo afectará al lazo que la ata a ella, mientras que si se emplea sobre el convocador, el hechizo romperá un vínculo de control o atadura adicional por cada 10 puntos por los que este no supere una RM. Los familiares pueden aplicar un bonificador de +40 a sus RM.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;100;200;300;500;;;
Int. R.;8;10;13;16;;;
Base: RM 120.;;;;;;;
Intermedio: RM 140.;;;;;;;
Avanzado: RM 160.;;;;;;;
Arcano: RM 200.;;;;;;;
Mantenimiento: No;;;;;;;
Destruir Resistencias;;;;;;;
Nivel: 40;;/Acción: Activa;;/Tipo: Anímico;;;
Efecto: El afectado por este conjuro disminuirá todas sus Resistencias, en una cantidad equivalente a la cifra por la que no supere la RM.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;80;160;240;300;;;
Int. R.;7;9;12;15;;;
Base: RM 120.;;;;;;;
Intermedio: RM 160.;;;;;;;
Avanzado: RM 200.;;;;;;;
Arcano: RM 240.;;;;;;;
Mantenimiento: 10 / 20 / 25 / 30;;;;;;;
Deshacer Estados;;;;;;;
Nivel: 42;;/Acción: Activa;;/Tipo: Efecto;;;
Efecto: Deshace inmediatamente cualquiera de los estados descritos en el Capítulo 14, u otros equivalentes. Podrá afectar a tantos individuos como se desee, siempre y cuando la suma de sus presencias no superen el valor determinado por el grado del conjuro. Este hechizo no puede deshacer los penalizadores a la acción provocados por un crítico. Si desea resistirse, es necesario superar una RM.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;120;180;240;300;;;
Int. R.;7;10;12;15;;;
Base: RM 120 / Presencia máxima 120.;;;;;;;
Intermedio: RM 140 / Presencia máxima 200.;;;;;;;
Avanzado: RM 160 / Presencia máxima 300.;;;;;;;
Arcano: RM 200 / Presencia máxima 400.;;;;;;;
Mantenimiento: No;;;;;;;
Libre Acceso Nivel: 1-50;;;;;;;
Cúpula de Destrucción;;;;;;;
Nivel: 46;;/Acción: Activa;;/Tipo: Ataque;;;
Efecto: Desencadena una cúpula de energía sobrenatural, que estalla en un área. El ataque se realiza en la TA de energía y no es posible seleccionar blancos en su interior.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;100;180;240;300;;;
Int. R.;7;10;12;15;;;
Base: 10 metros de radio / Daño 80.;;;;;;;
Intermedio: 50 metros de radio / Daño 120.;;;;;;;
Avanzado: 100 metros de radio / Daño 160.;;;;;;;
Arcano: 150 metros de radio / Daño 200.;;;;;;;
Mantenimiento: No;;;;;;;
83.165.181.63;;;;;;;
Área de Decaimiento;;;;;;;
Nivel: 48 /Acción: Activa /Tipo: Automático;;;;;;;
Efecto: Este conjuro encanta una zona fija dentro de la cual toda forma de vida comienza a pudrirse y deshacerse a un ritmo acelerado. Cualquier ser que se encuentre en el interior del área de decaimiento perderá una décima parte de sus puntos de vida totales si no es capaz de superar la RM. Cada asalto que se permanezca en el interior del área deberá realizarse un nuevo control, sin importar que en el anterior se haya o no superado la Resistencia. La condición para ser afectado por el conjuro es, simplemente, encontrarse en el interior del área.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;140;180;240;300;;;
Int. R.;7;9;12;15;;;
Base: 10 metros de radio / RM 100.;;;;;;;
Intermedio: 30 metros de radio / RM 120.;;;;;;;
Avanzado: 60 metros de radio / RM 160.;;;;;;;
Arcano: 100 metros de radio / RM 200.;;;;;;;
Mantenimiento: 15 / 20 / 25 / 30;;;;;;;
Aura de Destrucción;;;;;;;
Nivel: 50;;/Acción: Activa;;/Tipo: Efecto;;;
Efecto: Encanta un objeto o lugar, creando a su alrededor un aura de magia que destruye todo lo que se pone en contacto con ella. Cualquiera que la toque deberá superar una RM, o perderá una cantidad de puntos de vida equivalente a su nivel de fracaso. La máxima presencia de objeto afectado, así como la superficie afectada (en caso de tratarse de un lugar) no puede ser superior a lo que determine el grado del conjuro. Los efectos de este hechizo afectan incluso a su propio lanzador.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;150;200;250;350;;;
Int. R.;8;10;12;15;;;
Base: RM 80 / Presencia máxima 60 / 1 metro de diámetro.;;;;;;;
Intermedio: RM 100 / Presencia máxima 90 / 5 metros de diámetro.;;;;;;;
Avanzado: RM 120 / Presencia máxima 120 / 15 metros de diámetro.;;;;;;;
Arcano: RM 150 / Presencia máxima 150 / 25 metros de diámetro.;;;;;;;
Mantenimiento: 15 / 20 / 25 / 30 /Diario;;;;;;;
Destruir Recuerdos;;;;;;;
Nivel: 52 /Acción: Activa /Tipo: Anímico;;;;;;;
Efecto: Afecta a los recuerdos de un individuo, haciéndole olvidar todo lo que el hechicero desee. Este conjuro no influye en las habilidades de un personaje, sólo a su memoria consciente.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;140;180;240;300;;;
Int. R.;7;9;12;15;;;
Base: RM o RP 100.;;;;;;;
Intermedio: RM o RP 120.;;;;;;;
Avanzado: RM o RP 160.;;;;;;;
Arcano: RM o RP 200.;;;;;;;
Mantenimiento: No;;;;;;;
Libre Acceso Nivel: 1-60;;;;;;;
Bloquear Aprendizaje;;;;;;;
Nivel: 56;;/Acción: Activa;;/Tipo: Anímico;;;
Efecto: Este hechizo estanca la capacidad de aprendizaje de un individuo, impidiéndole completamente evolucionar o adquirir nuevos conocimientos. Mientras un personaje se encuentre bajo los efectos de este conjuro, no podrá adquirir puntos de experiencia ni desarrollar ninguna de sus habilidades o poderes. Para evitar los efectos de este conjuro, deberá superarse una RM.;;;;;;;
Sólo es posible repetir la Resistencia una vez al día.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;80;180;300;500;;;
Int. R.;7;9;12;15;;;
Base: RM 120.;;;;;;;
Intermedio: RM 160.;;;;;;;
Avanzado: RM 200.;;;;;;;
Arcano: RM 240.;;;;;;;
Mantenimiento: 15 / 20 / 25 / 30 /Diario;;;;;;;
Negar;;;;;;;
Nivel: 58 /Acción: Activa /Tipo: Anímico;;;;;;;
Efecto: El hechicero veta una acción concreta de un sujeto, impidiéndole completamente que pueda ni siquiera tratar de llevarla a cabo. Este conjuro sólo permite negar acciones activas. Para resistirse a él, es necesario superar una RM, aunque en el caso de que la acción negada sea muy amplia, como no atacar o no moverse, el afectado puede aplicar un bono a su RM entre +10 y +30.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;100;180;240;300;;;
Int. R.;7;10;13;16;;;
Base: RM 120.;;;;;;;
Intermedio: RM 160.;;;;;;;
Avanzado: RM 200.;;;;;;;
Arcano: RM 240.;;;;;;;
Mantenimiento: 10 / 15 / 25 / 30;;;;;;;
Destruir Poderes;;;;;;;
Nivel: 60;;/Acción: Activa;;/Tipo: Anímico;;;
Efecto: Si un sujeto es afectado por este conjuro, pierde automáticamente la capacidad de utilizar todas sus habilidades sobrenaturales. De este modo, niega los poderes mágicos, psíquicos o dominios del Ki que posea. Los seres místicos también pierden todos sus poderes (aunque no sus habilidades naturales). Para evitar los efectos de este sortilegio, deberá superarse una RM.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;140;180;240;300;;;
Int. R.;7;9;12;15;;;
Base: RM 120.;;;;;;;
Intermedio: RM 140.;;;;;;;
Avanzado: RM 180.;;;;;;;
Arcano: RM 220.;;;;;;;
Mantenimiento: 15 / 20 / 25 / 30 /Diario;;;;;;;
Descarga Mayor;;;;;;;
Nivel: 62;;/Acción: Activa;;/Tipo: Ataque;;;
Efecto: Proyecta una poderosa descarga mística. El ataque se realiza en la;;;;;;;
TA de energía.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;150;300;450;600;;;
Int. R.;8;10;13;16;;;
Base: Daño 150.;;;;;;;
Intermedio: Daño 300.;;;;;;;
Avanzado: Daño 450.;;;;;;;
Arcano: Daño 600.;;;;;;;
Mantenimiento: No;;;;;;;
Libre Acceso Nivel: 1-70;;;;;;;
Destruir la Voluntad;;;;;;;
Nivel: 66;;/Acción: Activa;;/Tipo: Anímico;;;
Efecto: Este conjuro afecta a un área dentro de la cual, todo individuo que no supere una RM perderá automáticamente la capacidad de tomar decisiones. Mientras una persona esté influida por este sortilegio, no podrá emprender ninguna acción activa, ni siquiera moverse, salvo caso de necesidad instintiva.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;160;200;240;280;;;
Int. R.;8;10;13;16;;;
Base: RM 120 / 10 metros de radio.;;;;;;;
Intermedio: RM 140 / 25 metros de radio.;;;;;;;
Avanzado: RM 160 / 50 metros de radio.;;;;;;;
Arcano: RM 180 / 100 metros de radio.;;;;;;;
Mantenimiento: 20 / 20 / 25 / 30;;;;;;;
Zona de Debilidad;;;;;;;
